Articolo	Comma	Codice	Descrizione	Sanzione 60gg.	Sanz. sconto 30%	Punti patente	Codice sanz. acc.	Sanzione Accessoria 1	Data Istat	Data inizio validità effettiva	Data inizio validità	Data fine validità	Sosta Mov.	Annotazioni	Sosta disco	Sosta ticket	Transito ztl	Sosp. patente breve	Magg. notte	Utilizzabile dagli operatori abilitati
157	2 E 8	15708	VEICOLO IN SOSTA CON MOTORE ACCESO	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
157	3 E 8		FERMATA E SOSTA FUORI DEI CENTRI ABITATI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
157	6 e 8	24000	SOSTA A TEMPO LIMITATO (DISCO ORARIO)	42,00	29,40	0	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
158	1 A) E 5	15822	PROSSIMITA' DI PASSAGGIO A LIVELLO	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
158	1 B) E 5	15821	GALLERIE E ALTRO	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
158	1 C) E 5	00020	SOSTA IN CURVA 	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
158	1 D) E 5	15808	SOSTA PROSSIMITA' SEMAFORI	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
158	1 G) E 5	00036	PASSAGGIO PEDONALE 	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
158	1 H) E 5	18000	MARCIAPIEDI	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
158	2 A) E 6	00719	PASSI CARRABILI	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
158	2 B) E 6	15807	IMPEDIMENTO AD ALTRI VEICOLI	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
158	2 C) E 6	17000	DOPPIA FILA	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
158	1 D) E 5	00024	SOSTA CORRISPONDENZA SEGNALI STRADALI	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/2005	01/01/2021									Verbali CA & SP
158	1 D) E 5	15818	SOSTA PROSSIMITA' SEGNALI VERTICALI	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/2005	01/01/2021									Verbali CA & SP
158	2 D) E 5	15817	FERMATA AUTOBUS	87,00	60,90	2	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/2005	01/01/2021									Verbali CA & SP
158	2 E) E 6	00034	AREA MERCATO	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
158	2 F) E 6	15806	BANCHINE	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021									
158	2 I) E 5	00041	SOSTA NELLE AREE PEDONALI URBANE (APU)	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	11/09/2021		S							Verbali CA & SP
158	2 E) E 6	05000	CARICO E SCARICO	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/2003	01/01/2021		S							Verbali CA & SP
158	1 C) E 5	15815	SOSTA SUI DOSSI FUORI CENTRO ABITATO	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/2005	01/01/2021									
158	1 C) E 5	15814	SOSTA IN INTERSEZIONEFUORI CENTRO ABITATO	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/2005	01/01/2021									Verbali CA & SP
158	1 C) E 5	15813	SOSTA SUI DOSSI	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/2005	01/01/2021									Verbali CA & SP
158	4-bis	15804	SPAZI RISEVATI PER INVALIDI (SCIVOLI E RAMPE)	330,00	231,00	4	71	RIMOZIONE DEL VEICOLO	01/01/2021	14/12/2024	14/12/2024		S							Verbali CA & SP
158	5-bis	00039	FERMATA AUTOBUS O TRAMS	165,00	115,50	2	71	RIMOZIONE DEL VEICOLO	01/01/2021	14/12/2024	14/12/2024									Verbali CA & SP
158	5-bis	15803	CORSIE RISERVATE	165,00	115,50	2	71	RIMOZIONE DEL VEICOLO	01/01/2021	14/12/2024	14/12/2024									Verbali CA & SP
158	5-bis	15828	FERMATA TAXI 	165,00	115,50	2	71	RIMOZIONE DEL VEICOLO	01/01/2021	14/12/2024	14/12/2024		S							Verbali CA & SP
158	1 f) e 5-bis	16000	SOSTA IN PROSSIMITA' DI AREA DI INTERSEZIONE	165,00	115,50	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	14/12/2024	14/12/2024									Verbali CA & SP
158	1 f) e 5-bis	15820	SOSTA IN CORRISPONDENZA DI AREA DI INTERSEZIONE	165,00	115,50	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	14/12/2024	14/12/2024		S							Verbali CA & SP
158	5-bis	00022	SEGNALE DI FERMATA AUTOBUS (DISTANZA 15 MT)	165,00	115,50	2	71	RIMOZIONE DEL VEICOLO	01/01/2021	14/12/2024	14/12/2024		S							Verbali CA & SP
158	2 G bis) E 6	00038	SOSTA IN SPAZI RIS. A DONNE IN GRAVID. E GENIT.	42,00	29,40		0		01/01/2021	31/12/2022	31/12/2022									Verbali CA & SP
158	2 D-bis) E 6	15816	SOSTA SPAZI RISERV. SCUOLABUS	42,00	29,40		0		01/01/2021	09/11/2021	09/11/2021									Verbali CA & SP
158	1 D) E 5	00026	SOSTA CORRISPONDENZA SEMAFORI	87,00	60,90		71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
158	1 D) E 5	00027	SOSTA CORSIA CANALIZZAZIONE	87,00	60,90		71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
158	1 G) E 5	00028	SOSTA SU PISTA CICLABILE	87,00	60,90		71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
158	2 B) E 6	00032	IMPEDIRE SPOSTAMENTO ALTRO VEICOLO	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
158	1-H) ter E 5	15800	SOSTA SPAZIO RISERV VEICOLI ELETTRICI IN RICARICA 	87,00	60,90	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	14/01/2017	01/01/2021		S							Verbali CA & SP
158	4-bis	00040	SPAZI RISEVATI PER INVALIDI	330,00	231,00	4	71	RIMOZIONE DEL VEICOLO	01/01/2021	14/12/2024	14/12/2024		S							Verbali CA & SP
158	5-bis	15827	FERMATA AUTOBUS O TRAMS (DISTANZA 15 MT O TAXI)	165,00	115,50	2	71	RIMOZIONE DEL VEICOLO	01/01/2021	14/12/2024	14/12/2024		S							Verbali CA & SP
158	2 O) bis E 6	15851	SOSTA IN AREE RISERV. CARICO/SCARICO 	42,00	29,40		71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/2021	01/01/2021									Verbali CA & SP
158	2 M) E 6	15812	SPAZI PER SERVIZI DI EMERGENZA	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
158	2 N) E 6	00043	CASSONETTI DI RIFIUTI	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
158	2 O) E 6	15809	DISTRIBUTORI DI CARBURANTE	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021									
158	3 E 6	00044	RIMORCHI NEI CENTRI ABITATI	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
158	4 E 6	15802	CAUTELE PER EVITARE INCIDENTI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
158	2 L) E 6	15811	ZONA A TRAFFICO LIMITATO	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
158	2 B) E 6	11007	IMPEDIMENTO AD ALTRI VEICOLI	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/2009	01/01/2021		S							Verbali CA & SP
158	2 B) E 6	11008	IMPEDIRE SPOSTAMENTO ALTRO VEICOLO	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/2009	01/01/2021		S							Verbali CA & SP
158	2 C) E 6	11009	DOPPIA FILA	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/2009	01/01/2021									Verbali CA & SP
160	1 E 2	16001	ANIMALI IN SOSTA NEI CENTRI ABITATI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
160	1 E 2	16002	ANIMALI IN SOSTA FUORI DEI CENTRI ABITATI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
161	1 E 4	16105	INGOMBRO DELLA CARREGGIATA (VEIC. AL MARGINE DX)	42,00	29,40	2	0		01/01/2021	01/01/2003	01/01/2021									
161	1 E 4	16101	INGOMBRO DELLA CARREGGIATA (CADUTA CARICO)	42,00	29,40	2	0		01/01/2021	01/01/2003	01/01/2021									
161	3 E 4	16103	SEGNALAZIONE DI INGOMBRO	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									
161	1 E 4	16102	INGOMBRO DELLA CARREGGIATA (VEIC. FUORI CARREGG.)	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
161	2 E 4	16104	MATERIE VISCIDE O INFIAMMABILI	42,00	29,40	4	0		01/01/2021	01/01/1997	01/01/2021									
162	1 E 5		SEGNALE MOBILE DI PERICOLO (DISTANZA)	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
162	4 E 5		ALTRE MODALITA' DI SEGNALAZIONE	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
162	4-ter E 5	16204	DISCESA DAL VEIC. SENZA GIUBB. O BRET. RETRORIFLET	42,00	29,40	2	0		01/01/2021	01/01/2003	01/01/2021									
162	4-bis E 5		OPERAZIONI DI PRESEGNALAZIONE	42,00	29,40	2	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
162	1 E 5	16201	SEGNALE MOBILE DI PERICOLO (OMISSIONE)	42,00	29,40	2	0		01/01/2021	01/01/2003	01/01/2021									
162	1 E 5	16206	SEGNALE MOBILE DI PERICOLO (DOTAZIONE)	42,00	29,40	2	0		01/01/2021	01/01/2003	01/01/2021									
163	2 E 3		INTERRUZIONE DI CORTEI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
163	1 E 3		INTERRUZIONE DI CONVOGLI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
163	1 E 3		INSERIMENTO NEL CONVOGLIO	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
164	5 E 8	16406	CARICHI STRISCIANTI	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
164	4 E 8	16407	ACCESSORI MOBILI	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
164	3 E 8	16408	SPORGENZE LATERALI VIETATE	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
164	3 E 8	16409	SPORGENZA LATERALE	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
164	6 E 8	16412	PANNELLI DI SEGNALAZIONE	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
164	6 E 8	16405	CAUTELE PER EVITARE PERICOLI	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
164	2 E 8	16410	SPORGENZA POSTERIORE	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
164	1 E 8	16401	SISTEMAZIONE IRREGOLARE DEL CARICO (SEGN. VISIVI)	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
164	2 E 8	16411	SPORGENZA ANTERIORE	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
164	1 E 8	16403	SISTEMAZIONE IRREGOLARE DEL CARICO (DISPERSIONE)	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
164	1 E 8	16404	SISTEMAZIONE IRREGOLARE DEL CARICO (TARGHE)	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
164	1 E 8	16413	SISTEMAZIONE IRREGOLARE DEL CARICO (STABILITA')	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
164	1 E 8	16402	SISTEMAZIONE IRREGOLARE DEL CARICO (VISIBILITA')	87,00	60,90	3	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
165	2 E 3	16502	SEGNALAZIONE DEL VEICOLO TRAINATO	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
165	2 E 3	16503	SEGNALAZIONE PER VEICOLO TRAINANTE	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021									
165	1 E 3	16501	MODALITA' DI TRAINO (ATTREZZATURA DI COLLEGAMENTO)	87,00	60,90	2	0		01/01/2021	01/01/2003	01/01/2021									
165	1 E 3	16504	MODALITA' DI TRAINO (SEGNALAZIONE)	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021									
166	1 E 2		VEICOLI A  TRAZIONE ANIMALE	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
167	2	16712	ECCED.PESO PER VEICO.PESO COMPL.SUPER.10 TONNELL	42,00	29,40	1	0		01/01/2021	01/01/1997	01/01/2021									
167	2	16708	ECCED.PESO PER VEICO.PESO COMPL.SUPER.10 TONNELL	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021									
167	4 E 7		TRASPORTO DI CONTAINERS	173,00	121,10	3	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
167	2	16707	ECCED.PESO PER VEICO.PESO COMPL.SUPER.10 TONNELL	173,00	121,10	3	0		01/01/2021	01/01/1997	01/01/2021									
167	3	16703	ECCED.PESO PER VEICO PESO COMPL.NON SUP.10 TONNEL.	173,00	121,10	3	0		01/01/2021	01/01/1997	01/01/2021									
167	2	16706	ECCED.PESO PER VEICO.PESO COMPL.SUPER.10 TONNELL	430,00	301,00	4	0		01/01/2021	01/01/1999	01/01/2021									
167	3	16713	ECCED.PESO PER VEICO.PESO COMPL.NON SUP.10 TONNEL.	430,00	301,00	4	0		01/01/2021	01/01/1999	01/01/2022									Verbali CA & SP
167	4 E 7		TRASPORTO DI AUTOVETTURE (LARGHEZZA)	173,00	121,10	3	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
167	3	16704	ECCED.PESO PER VEICO.PESO COMPL.NON SUP.10 TONNEL.	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021									
167	3	16705	ECCED.PESO PER VEICO.PESO COMPL.NON SUP.10 TONNEL.	42,00	29,40	1	0		01/01/2021	01/01/1997	01/01/2021									
167	4 E 7		TRASPORTO ROTOLI DI PAGLIA-BALLE-MACCHINE AGRICOLE	173,00	121,10	3	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
167	4 E 7		TRASPORTO DI ANIMALI	173,00	121,10	3	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
167	4 E 7		TRASPORTO DI AUTOVETTURE (ALTEZZA)	173,00	121,10	3	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
168	7	16806	TRASPORTO DI MATERIE PERICOLOSE IN ECCEDENZA (C	0,00	N.P.	4	0		01/01/2005	01/01/2001	01/01/2005									Verbali CA & SP
168	7	16801	TRASPORTO DI MATERIE PERICOLOSE IN ECCEDENZA (D)	0,00	N.P.	4	0		01/04/2005	01/01/1997	01/04/2005									Verbali CA & SP
168	8	16802	TRASP.SENZA AUTORIZZAZIONE	0,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
168	9	16803	PRESCRIZIONI MINISTERIALI (IDONEITA' TECNICA)	414,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1999	01/01/2021									Verbali CA & SP
168	7	16807	TRASPORTO DI MATERIE PERICOLOSE IN ECCEDENZA (B	0,00	N.P.	4	0		01/01/2005	01/01/1997	01/01/2005									Verbali CA & SP
168	7	16805	TRASPORTO DI MATERIE PERICOLOSE IN ECCEDENZA (A	0,00	N.P.	4	0		01/01/2005	01/01/1997	01/01/2005									Verbali CA & SP
168	9 Ter	16804	TRASPORTO MATERIALI PERICOLOSI	167,00	116,90	0	0		01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
169	9 bis		PRESCRIZIONI MINISTERIALI (DISPOSITIVI EQUIPAGG.)	414,00	289,80	2	0		01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
169	6 E 10		ANIMALI A BORDO (VANO POSTERIORE E RETE DIVISIONE)	87,00	60,90	1	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
169	6 E 10		ANIMALI A BORDO (OMISSIONE SPECIFICI ADATTAMENTI)	87,00	60,90	1	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
169	3 E 8		TRASP.SOVRANNUMERO PER VEICOLI ABUSIVI	430,00	301,00	4	21	RITIRO CARTA DI CIRCOLAZIONE PER SOSPENSIONE	01/01/2021	01/01/2002	01/01/2021									Verbali CA & SP
169	5 E 10		TRASPORTO IN SOVRANNUMERO PER VEICOLI PROMISCUI	87,00	60,90	1	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
169	3 E 7	16907	TRASP.SOVRANNUMERO PER AUTOBUS E FILOBUS	173,00	121,10	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
169	2 E 10	16906	TRASPORTO DI PERSONE IN SOVRANNUMERO	87,00	60,90	1	0		01/01/2021	01/01/1997	01/01/2021									
169	4 E 10	16905	SISTEMAZIONE DEI TRASPORTATI	87,00	60,90	1	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
169	5 E 9	16904	TRASPORTO IN SOVRANNUMERO PER AUTOVETTURE	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									
169	1 E 10	16908	LIBERTA' DI MOVIMENTO PER LE MANOVRE DI GUIDA	87,00	60,90	1	0		01/01/2021	01/01/1997	01/01/2021									
169	6 E 10	16903	ANIMALI A BORDO (GABBIA)	87,00	60,90	1	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
170	2 E 6	17020	MINORE DI 16 ANNI TRASPORTA PASSEGGERO	83,00	58,10	0	0		01/01/2021	12/10/2024	12/10/2024									Verbali CA & SP
170	4 E 6	17009	MOTOCICLO O CICLOMOTORE TRAINANTE ALTRI VEICOLI	83,00	58,10	1	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
170	1 E 7	17013	MODALI.DI GUIDA PER CONDUC.MINORENNE	83,00	58,10	1	41	FERMO AMMINISTRATIVO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
170	2 E 6	17012	TRASP. SUI CICLOM. VEIC. CON CONTR.E SENZA TARGA	83,00	58,10	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
170	1-bis	17006	TRASPORTO PASSEGGERI MINORI DI ANNI CINQUE	165,00	115,50	0	0		01/01/2021	04/08/2007	01/01/2021									Verbali CA & SP
170	4 E 6	17010	MOTOCICLI E CICLOMOTORI TRAINATI	83,00	58,10	1	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
170	1 E 6	17016	MODALITA' DI GUIDA	83,00	58,10	1	0		01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
170	1 E 6	17015	MANOVRE VIETATE (USO DI UNA SOLA MANO)	83,00	58,10	1	0		01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
170	1 E 7	17001	MANOVRE VIET.PER CONDUC.MINORENNE(USO DI UNA MANO)	83,00	58,10	1	41	FERMO AMMINISTRATIVO	01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
170	1 E 7	17005	MANOVRE VIET.PER CONDUC.MINORENNE(SOL. RUOTA ANT.)	83,00	58,10	1	41	FERMO AMMINISTRATIVO	01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
170	5 E 6	17002	TRASPORTO DI OGGETTI (SPORGENZA)	83,00	58,10	1	0		01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
170	5 E 6	17004	TRASPORTO DI OGGETTI (VISIBILITA' E MOVIMENTO)	83,00	58,10	1	0		01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
170	5 E 6	17003	TRASPORTO DI ANIMALI	83,00	58,10	1	0		01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
170	3 E 6	17011	POSIZIONE DEL PASSEGGERO	83,00	58,10	1	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
170	2 E 6	17008	PASSEGG.TRASPOR.(SENZA INDIC. NEL CERT.CIRCOLAZION	83,00	58,10	0	41	FERMO AMMINISTRATIVO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
170	5 E 6	17007	TRASPORTO DI OGGETTI (ANCORAGGIO)	83,00	58,10	1	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
170	1 E 6	17014	MANOVRE VIETATE (SOLLEVAMENTO RUOTA ANTERIORE)	83,00	58,10	1	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
171	1LETT.A)2	17106	PASSEGGERO DI MOTOCICLO O CICLOMOTORE	83,00	58,10	0	41	FERMO AMMINISTRATIVO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
171	1 E 2	17103	CONDUCENTE MINORENNE DI MOTOCICLO PRIVO DI CASCO	83,00	58,10	5	41	FERMO AMMINISTRATIVO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
171	1 E 2	17101	CONDUC.MAGG.TRASPOR.PASSEGG.MINOR.PRIVO DI CASCO	83,00	58,10	5	41	FERMO AMMINISTRATIVO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
171	1 E 2	17104	CONDUCENTE MAGGIORENNE DI MOTOCICLIO O CICLOMOTORE	83,00	58,10	5	41	FERMO AMMINISTRATIVO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
171	1 E 2	17102	CONDUC.MINORE.TRASPOR.PASSEGG.MINOR.PRIVO DI CASCO	83,00	58,10	5	41	FERMO AMMINISTRATIVO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
171	4	17105	IMPORT. PROD. E COMMERC. DI CASCHI NON OMOLOGATI	866,00	606,20	0	61	SEQUESTRO CASCHI	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
171	1, 2 E 3	17108	CONDUCENTE CHE TRASPORTA PASSEGGERO SENZA CASCO	83,00	58,10	5	41	FERMO AMMINISTRATIVO	01/01/2021	01/01/2024	01/01/2024									Verbali CA & SP
171	1 e 2 	17107	CONDUCENTE CON CASCO NON ALLACCIATO	83,00	58,10	5	41	FERMO AMMINISTRATIVO	01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
171	1, 2 E 3	17110	INFRAZIONI RIPETUTE RELATIVE ALL'USO DEL CASCO	83,00	58,10	5	41	FERMO AMMINISTRATIVO	01/01/2021	01/01/2024	01/01/2024									Verbali CA & SP
172	11		DISP. RITENUTA ALTERATI O OSTACOLATI	41,00	28,70	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		A					SI		Solo verbale CA
172	6 E 10		CONDUCENTE E PASSEGGERI DI AUTOBUS	83,00	58,10	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		A					SI		Verbali CA & SP
172	2 E 8	17202	CINTURE E SISTEMI DI RITENUTA INEFFICIENTI	83,00	58,10	5	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/01/1997	01/01/2021									
172	4 E 8	17201	SISTEMI DI RITENUTA PER PASSEGGERI FINO A 12 ANNI	83,00	58,10	5	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/01/1997	01/01/2021									
172	1 E 10	17209	Trasporto di bambini di statura inferiore a 1,5 m	83,00	58,10	5	0		01/01/2021	01/01/2024	01/01/2024									Verbali CA & SP
172	9	17205	ALTERAZIONE DEL FUNZIONAMENTO DELLE CINTURE	41,00	28,70	5	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
172	1 E 10	17206	MANCATO USO DELLE CINTURE	83,00	58,10	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
172	1 E 10	17203	PASSEGGERO PRIVO DI CINTURE	83,00	58,10	0	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
172	10	17207	IMPORT.PRODUZ. COMMERC. CINTURE E/O SISTEMI	866,00	606,20	0	62	SEQUESTRO CINTURE	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
172	1 E 10	17210	PASSEGGERO MAGGIOR. PRIVO DI CINTURE	83,00	58,10	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
172	4 E 10		TRASP. BAMBINI SU TAXI O VEIC. NCC	83,00	58,10	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		A					SI		Verbali CA & SP
172	3 e 10	17208	Trasporto bambini su veicoli sprovvisti di cintura	83,00	58,10	5	0		01/01/2021	01/01/2021	01/01/2021									Verbali CA & SP
